step,dataset,drift_case,ood_dataset,model,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain,before_ap,after_ap,ap_gain
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.5,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19191705826388888,0.03155381179892203
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.7,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.19214106334753517,0.03177781688256831
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.9,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.19219028349452524,0.031827037029558386
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.1,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19531377079243722,0.03495052432747037
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.3,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19531088109049083,0.03494763462552397
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.5,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19524522728753244,0.03488198082256558
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.7,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19525617808622184,0.03489293162125498
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.9,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.1952353622478062,0.03487211578283933
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.1,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.2025441931419569,0.042180946676990044
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.3,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20252883932904842,0.04216559286408156
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.5,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20251777524516806,0.042154528780201206
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.7,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20258788287555823,0.042224636410591376
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.9,0.2966666666666667,0.8486666666666667,0.552,0.16036324646496686,0.20256123550239885,0.04219798903743199
